,brewery_id,beer_id,availability,beer_name,beer_style,abv,ibu,is_retired
4975,kHGmaY,ajM5t1,Seasonal,No Noggin Pumpkinhead Ghostman Ale,Strong Ale,7,25,N
4976,kHGmaY,fVOdTO,Year Round,Pale Ale,American-Style Pale Ale,5.8,45,N
4977,kHGmaY,8mHs58,Seasonal,Stout,American-Style Stout,6.2,40,N
4978,kHGmaY,pMniBt,Limited,Blood Orange Pale Ale,American-Style Pale Ale,5.3,45,N
4979,kHGmaY,RgWWLK,NaN,Coffee Stout,Specialty Stouts,5.9,40,N
4980,kHGmaY,NPjUO0,NaN,Cranberry Kölsch,German-Style Kölsch / Köln-Style Kölsch,4.5,NaN,N
4981,kHGmaY,WSZ3vh,Seasonal,Fall Amber with Roasted Pecans,American-Style Amber/Red Ale,6.1,35,N
4982,kHGmaY,u8qFmG,Year Round,Grapefruit IPA,American-Style India Pale Ale,6.5,55,N
4983,kHGmaY,D34u2S,Limited,Heaven Hill Bourbon Barrel-Aged Imperial Stout,American-Style Imperial Stout,11.8,65,N
4984,kHGmaY,l60gEZ,NaN,Hoppy Blonde,Golden or Blonde Ale,6,40,N
4985,kHGmaY,Hp7Rcp,Year Round,IPA,American-Style India Pale Ale,7,55,N
4986,kHGmaY,3BfpJx,Year Round,Kolsch,German-Style Kölsch / Köln-Style Kölsch,NaN,NaN,N
4987,kHGmaY,ajM5t1,Seasonal,No Noggin Pumpkinhead Ghostman Ale,Strong Ale,7,25,N
4988,kHGmaY,fVOdTO,Year Round,Pale Ale,American-Style Pale Ale,5.8,45,N
4989,kHGmaY,8mHs58,Seasonal,Stout,American-Style Stout,6.2,40,N
4990,NKnnkv,tvUf7S,Seasonal,Barbieswine,British-Style Barley Wine Ale,11,30,N
4991,NKnnkv,1Z3B6H,NaN,Boar Bitter,Ordinary Bitter,3.8,19,N
4992,NKnnkv,dslzFi,NaN,Boar Brown,American-Style Brown Ale,5,24,N
4993,NKnnkv,hLCTsf,Year Round,Boarrior IPA,Classic English-Style Pale Ale,5.2,60,N
4994,NKnnkv,GCUnP9,NaN,Extra Special Pig,Extra Special Bitter,5.3,30,N
4995,NKnnkv,nPcg0l,Spring,Hoofenweizen,South German-Style Hefeweizen / Hefeweissbier,5,16,N
4996,NKnnkv,t0Eilw,NaN,Hunting Saison,French & Belgian-Style Saison,6,NaN,N
4997,NKnnkv,sWDbYa,NaN,Mild Mud,English-Style Pale Mild Ale,3.6,12,N
4998,NKnnkv,GgVucV,NaN,PIg Porker,Brown Porter,5.3,20,N
4999,NKnnkv,JevI26,NaN,Pigmosa,Specialty Beer,4.1,6,N
5000,NKnnkv,eMn6T4,Year Round,Plain Pig,English-Style Pale Mild Ale,3.8,19,N
5001,NKnnkv,234IJd,Fall,Punk Pig Ale,Herb and Spice Beer,3.8,19,N
5002,NKnnkv,PjLUAC,Fall,Punk Piggy,Herb and Spice Beer,8,20,N
5003,NKnnkv,UpwPi1,NaN,Snout Stout,American-Style Stout,4.8,24,N
5004,NKnnkv,tvUf7S,Seasonal,Barbieswine,British-Style Barley Wine Ale,11,30,N
5005,NKnnkv,1Z3B6H,NaN,Boar Bitter,Ordinary Bitter,3.8,19,N
5006,NKnnkv,dslzFi,NaN,Boar Brown,American-Style Brown Ale,5,24,N
5007,NKnnkv,hLCTsf,Year Round,Boarrior IPA,Classic English-Style Pale Ale,5.2,60,N
5008,NKnnkv,GCUnP9,NaN,Extra Special Pig,Extra Special Bitter,5.3,30,N
5009,NKnnkv,nPcg0l,Spring,Hoofenweizen,South German-Style Hefeweizen / Hefeweissbier,5,16,N
5010,NKnnkv,t0Eilw,NaN,Hunting Saison,French & Belgian-Style Saison,6,NaN,N
5011,NKnnkv,sWDbYa,NaN,Mild Mud,English-Style Pale Mild Ale,3.6,12,N
5012,NKnnkv,GgVucV,NaN,PIg Porker,Brown Porter,5.3,20,N
5013,NKnnkv,JevI26,NaN,Pigmosa,Specialty Beer,4.1,6,N
5014,NKnnkv,eMn6T4,Year Round,Plain Pig,English-Style Pale Mild Ale,3.8,19,N
5015,NKnnkv,234IJd,Fall,Punk Pig Ale,Herb and Spice Beer,3.8,19,N
5016,NKnnkv,PjLUAC,Fall,Punk Piggy,Herb and Spice Beer,8,20,N
5017,NKnnkv,UpwPi1,NaN,Snout Stout,American-Style Stout,4.8,24,N
5018,5rX6XO,4ZHH5e,NaN,Hazy Pale Ale,Juicy or Hazy Pale Ale,5.2,40,N
5019,5rX6XO,LWZ8hl,NaN,LoCal Resolution,American-Style Low-Carbohydrate Light Lager,4.2,14,N
5020,5rX6XO,bJ64lf,NaN,Riviera,"Australasian, Latin American or Tropical-Style Light Lager",5,18,N
5021,5rX6XO,NZwpIt,NaN,Seven Saturdays,American-Style India Pale Ale,6.2,60,N
5022,rOLOWd,NXJe0I,Year Round,All Hopped up Brown Ale,American-Style Brown Ale,6.4,NaN,N
5023,rOLOWd,CM5YTw,NaN,Chuck-Will's Widow Black IPA,American-Style India Pale Ale,6.8,NaN,N
5024,rOLOWd,lDapqr,Year Round,Farmhouse Brown Ale,American-Style Brown Ale,6.9,NaN,N
5025,rOLOWd,HwhbF7,Year Round,Farmhouse Dubbel,Belgian-Style Dubbel,8.8,NaN,N
5026,rOLOWd,8ts1hQ,Year Round,Farmhouse IPA,American-Style India Pale Ale,8.9,NaN,N
5027,rOLOWd,uGQPOY,Limited,Farmhouse Saison: Batch II,French & Belgian-Style Saison,5.8,NaN,N
5028,rOLOWd,fcyn5g,Year Round,Farmhouse Tripel,Belgian-Style Tripel,10.2,NaN,N
5029,rOLOWd,ofoMdN,Year Round,High Water IPA,American-Style India Pale Ale,7.2,NaN,N
5030,rOLOWd,QzXAmo,Year Round,Lili's Breakfast Stout,American-Style Stout,5.8,NaN,N
5031,rOLOWd,Wa9DXz,Year Round,Purdy's Pale Ale,American-Style Pale Ale,5.7,NaN,N
5032,rOLOWd,NXJe0I,Year Round,All Hopped up Brown Ale,American-Style Brown Ale,6.4,NaN,N
5033,rOLOWd,CM5YTw,NaN,Chuck-Will's Widow Black IPA,American-Style India Pale Ale,6.8,NaN,N
5034,rOLOWd,lDapqr,Year Round,Farmhouse Brown Ale,American-Style Brown Ale,6.9,NaN,N
5035,rOLOWd,HwhbF7,Year Round,Farmhouse Dubbel,Belgian-Style Dubbel,8.8,NaN,N
5036,rOLOWd,8ts1hQ,Year Round,Farmhouse IPA,American-Style India Pale Ale,8.9,NaN,N
5037,rOLOWd,uGQPOY,Limited,Farmhouse Saison: Batch II,French & Belgian-Style Saison,5.8,NaN,N
5038,rOLOWd,fcyn5g,Year Round,Farmhouse Tripel,Belgian-Style Tripel,10.2,NaN,N
5039,rOLOWd,ofoMdN,Year Round,High Water IPA,American-Style India Pale Ale,7.2,NaN,N
5040,rOLOWd,QzXAmo,Year Round,Lili's Breakfast Stout,American-Style Stout,5.8,NaN,N
5041,rOLOWd,Wa9DXz,Year Round,Purdy's Pale Ale,American-Style Pale Ale,5.7,NaN,N
5042,rOLOWd,NXJe0I,Year Round,All Hopped up Brown Ale,American-Style Brown Ale,6.4,NaN,N
5043,rOLOWd,CM5YTw,NaN,Chuck-Will's Widow Black IPA,American-Style India Pale Ale,6.8,NaN,N
5044,rOLOWd,lDapqr,Year Round,Farmhouse Brown Ale,American-Style Brown Ale,6.9,NaN,N
5045,rOLOWd,HwhbF7,Year Round,Farmhouse Dubbel,Belgian-Style Dubbel,8.8,NaN,N
5046,rOLOWd,8ts1hQ,Year Round,Farmhouse IPA,American-Style India Pale Ale,8.9,NaN,N
5047,rOLOWd,uGQPOY,Limited,Farmhouse Saison: Batch II,French & Belgian-Style Saison,5.8,NaN,N
5048,rOLOWd,fcyn5g,Year Round,Farmhouse Tripel,Belgian-Style Tripel,10.2,NaN,N
5049,rOLOWd,ofoMdN,Year Round,High Water IPA,American-Style India Pale Ale,7.2,NaN,N
5050,rOLOWd,QzXAmo,Year Round,Lili's Breakfast Stout,American-Style Stout,5.8,NaN,N
5051,rOLOWd,Wa9DXz,Year Round,Purdy's Pale Ale,American-Style Pale Ale,5.7,NaN,N
5052,yWrMiq,9R1Oeh,Year Round,Banana Wheat,South German-Style Hefeweizen / Hefeweissbier,4.5,6,N
5053,yWrMiq,wvyIKU,Year Round,Bodhisattva Wit,Belgian-Style White (or Wit) / Belgian-Style Wheat,5,10,N
5054,yWrMiq,nt8imn,Year Round,Burdock Saints Bourbon Barrel Aged Baltic Porter,Baltic-Style Porter,10.2,25,N
5055,yWrMiq,5ynrsB,Year Round,Chai White IPA,American-Style India Pale Ale,5.6,44,N
5056,yWrMiq,QCrWwE,Year Round,Cherry Brut IPA,American-Style India Pale Ale,6.8,50,N
5057,yWrMiq,lkkCo8,Year Round,Chimperial IPA,Imperial or Double India Pale Ale,8,65,N
5058,yWrMiq,chudGR,Year Round,Coconut Curry India Black Ale,American-Style India Pale Ale,6.4,64,N
5059,yWrMiq,ZFh6Tv,Year Round,Honey Fig Saison,French & Belgian-Style Saison,6.4,17,N
5060,yWrMiq,F1dRPs,Year Round,Kölsch,German-Style Kölsch / Köln-Style Kölsch,4.5,19,N
5061,yWrMiq,0OBp70,Year Round,Orange Blossom Ginger Tripel,Belgian-Style Tripel,8.5,18,N
5062,yWrMiq,KcFUB3,Year Round,Pale By Rail,Classic English-Style Pale Ale,5.2,34,N
5063,yWrMiq,BZPudM,Year Round,Pineapple Rail NEIPA,American-Style India Pale Ale,5,50,N
5064,yWrMiq,Tf53ik,Year Round,Pineapple Sage Gose,Contemporary Gose,4.5,6,N
5065,yWrMiq,rLMFZJ,Year Round,Pineapple Sage Gose,Contemporary Gose,4.5,6,N
5066,yWrMiq,iIWg1c,Year Round,Signal Red Saison,French & Belgian-Style Saison,5.5,27,N
5067,yWrMiq,O4T0xZ,Year Round,SOB (South Of the Border) Porter,Brown Porter,4.5,15,N
5068,pLDF9A,DmDe8r,Seasonal,BeerGasm,American-Style Barley Wine Ale,10.5,46,N
5069,pLDF9A,3XfZXX,Seasonal,English Ale,Classic English-Style Pale Ale,6.5,38.6,N
5070,pLDF9A,lJtuhv,Year Round,FCA IPA,American-Style India Pale Ale,7.5,73,N
5071,pLDF9A,PZ9Qvv,Seasonal,Honey Wheat,American-Style Wheat Beer,5.5,9.7,N
5072,pLDF9A,Avhod3,Year Round,Ka-Bar Brown,American-Style Brown Ale,6,NaN,N
5073,pLDF9A,Ybz0Tc,Year Round,Mastiff,Oatmeal Stout,6.5,32.5,N
5074,pLDF9A,nFQcmU,Seasonal,Pale Ale,American-Style Pale Ale,5.25,11.9,N
5075,pLDF9A,OJqB4H,NaN,Pineland Pale Ale,American-Style Pale Ale,5.25,NaN,N
5076,pLDF9A,frONgy,Seasonal,Vanilla Porter,Brown Porter,6,32,N
5077,pLDF9A,DmDe8r,Seasonal,BeerGasm,American-Style Barley Wine Ale,10.5,46,N
5078,pLDF9A,3XfZXX,Seasonal,English Ale,Classic English-Style Pale Ale,6.5,38.6,N
5079,pLDF9A,lJtuhv,Year Round,FCA IPA,American-Style India Pale Ale,7.5,73,N
5080,pLDF9A,PZ9Qvv,Seasonal,Honey Wheat,American-Style Wheat Beer,5.5,9.7,N
5081,pLDF9A,Avhod3,Year Round,Ka-Bar Brown,American-Style Brown Ale,6,NaN,N
5082,pLDF9A,Ybz0Tc,Year Round,Mastiff,Oatmeal Stout,6.5,32.5,N
5083,pLDF9A,nFQcmU,Seasonal,Pale Ale,American-Style Pale Ale,5.25,11.9,N
5084,pLDF9A,OJqB4H,NaN,Pineland Pale Ale,American-Style Pale Ale,5.25,NaN,N
5085,pLDF9A,frONgy,Seasonal,Vanilla Porter,Brown Porter,6,32,N
5086,k5p3Fy,LZUQbF,NaN,Amarillo Saison,French & Belgian-Style Saison,NaN,NaN,N
5087,k5p3Fy,RA6TMQ,NaN,Baby Goose IPA,American-Style India Pale Ale,NaN,NaN,N
5088,k5p3Fy,CWer3Y,NaN,Beer Garden Kolsch,German-Style Kölsch / Köln-Style Kölsch,4.7,NaN,N
5089,k5p3Fy,3TpHVr,NaN,Blair's Breakfast Stout,American-Style Stout,7,NaN,N
5090,k5p3Fy,fnY5fI,NaN,Coffee Porter,Robust Porter,5.4,NaN,N
5091,k5p3Fy,XVRjGj,NaN,Houblon de Ferme,French & Belgian-Style Saison,7.2,NaN,N
5092,k5p3Fy,iC9d8P,NaN,Midtown Swank,American-Style India Pale Ale,8.2,NaN,N
5093,k5p3Fy,aCw2u7,NaN,Sneaky Goose Double IPA,Imperial or Double India Pale Ale,9.6,NaN,N
5094,k5p3Fy,KVsRHq,NaN,Tropical Lightning,American-Style India Pale Ale,7.6,NaN,N
5095,bKdrSr,deu2Sy,NaN,Big Sister,Imperial or Double India Pale Ale,8,NaN,N
5096,bKdrSr,1LBEJX,NaN,Crazy Lucia,Belgian-Style Blonde Ale,6.1,NaN,N
5097,bKdrSr,P1SQA6,NaN,Lake View,American-Style Pale Ale,5.5,NaN,N
5098,bKdrSr,LZEtNa,NaN,Little Sis,American-Style India Pale Ale,6.5,1.055,N
5099,bKdrSr,6vnH4i,NaN,Local Influence Series,French & Belgian-Style Saison,NaN,NaN,N
5100,bKdrSr,sILelq,NaN,Session Sour Series,American-Style Sour Ale,NaN,NaN,N
5101,bKdrSr,Uc4SvH,NaN,Tied On,Belgian-Style Pale Strong Ale,8.9,1.078,N
5102,bKdrSr,FycqcP,NaN,Tweener,French & Belgian-Style Saison,5.5,1.048,N
5103,bKdrSr,ITR2VW,NaN,Wakey Wakey,Coffee-Flavored Beer,6,14,N
5104,YW1tHH,9ywexZ,NaN,A Paranormal Vibe,Imperial or Double India Pale Ale,8.5,55,N
5105,YW1tHH,raBlrT,NaN,Adoration,French & Belgian-Style Saison,6.5,47,N
5106,YW1tHH,f15Pf9,NaN,Allegory of Gluttony And Lust,Imperial or Double India Pale Ale,8.5,55,N
5107,YW1tHH,v2PIdz,NaN,Ammunition,American-Style Brown Ale,4.5,NaN,N
5108,YW1tHH,BRaDnP,NaN,An Imaginary Spirit of the Air,French & Belgian-Style Saison,4.8,NaN,N
5109,YW1tHH,0RqQyr,NaN,Anno Domini XV,French & Belgian-Style Saison,NaN,NaN,N
5110,YW1tHH,pITdPV,Limited,Beacon of the Abyss,American-Style Lager,5,NaN,N
5111,YW1tHH,IigUUY,NaN,Billows,German-Style Kölsch / Köln-Style Kölsch,4.9,0,N
5112,Ll00zf,5t7Za7,NaN,Blackfalls,Baltic-Style Porter,7.3,40,N
5113,YW1tHH,wM03un,NaN,Blade & Sheath,American-Style Pale Ale,6,NaN,N
5114,YW1tHH,eOiFTu,NaN,Bolo Coconut Brown,American-Style Brown Ale,5.6,30,N
5115,YW1tHH,pAN7fH,NaN,Bright Lights & Butterfly Blades,American-Style Sour Ale,6.5,2,N
5116,YW1tHH,izGUMT,NaN,Ceremonial Session IPA,Session India Pale Ale,4,35,N
5117,YW1tHH,da7ScU,NaN,Ceremonial Session IPA - Citra,American-Style India Pale Ale,4,35,N
5118,YW1tHH,0d1LPA,NaN,Crucifix,Belgian-Style Tripel,9.1,NaN,N
5119,YW1tHH,Kcn7zb,NaN,Gandasa,American-Style India Pale Ale,8,NaN,N
5120,YW1tHH,OcOHGR,NaN,Gang of Blades,Imperial or Double India Pale Ale,8.3,80,N
5121,YW1tHH,Z7rPdy,NaN,Griddle Imperial Espresso Stout,American-Style Imperial Stout,10,60,N
5122,YW1tHH,ycGq6d,NaN,Hawk Bill IPA,American-Style India Pale Ale,6,55,N
5123,YW1tHH,Cmb3dj,NaN,Hawkbill IPA,American-Style India Pale Ale,6,55,N
5124,YW1tHH,t29rmm,Limited,Haysaw Saison,French & Belgian-Style Saison,6.2,26,N
5125,YW1tHH,Qd8mYy,NaN,Houtenhamer Double Barrel-Aged Imperial Stout,American-Style Imperial Stout,10,60,N
5126,YW1tHH,7YtlEK,NaN,I know For A Fact You Don't Party,American-Style Imperial Stout,10,NaN,N
5127,YW1tHH,teX1y1,NaN,Inner Tube,American-Style Lager,3.2,NaN,N
5128,iodDki,B3xR9s,NaN,Inverted Fields Ablaze,German-Style Heller Bock/Maibock,7.1,32,N
5129,YW1tHH,9TDMZo,NaN,Mango Lassi Gose,Contemporary Gose,4,11,N
5130,YW1tHH,cwk9Yb,NaN,Ocean Swallows,Contemporary Gose,4.5,NaN,N
5131,YW1tHH,5aVcK7,NaN,One For Me,Münchner (Munich)-Style Helles,5.5,25,N
5132,YW1tHH,MJ36OW,Limited,Pipehawk Mountain Ale,Session India Pale Ale,5.5,35,N
5133,YW1tHH,5o81tC,NaN,Prismatic Eye,Imperial or Double India Pale Ale,NaN,NaN,N
5134,YW1tHH,GiR3dL,NaN,Scythe Rye India Pale Ale,American-Style India Pale Ale,7,66,N
5135,YW1tHH,7lHmNi,NaN,Secrets And Lovers,Münchner (Munich)-Style Helles,5.1,NaN,N
5136,YW1tHH,iScBqW,NaN,Shadowclock Pilsner,American-Style Pilsener,5.5,NaN,N
5137,YW1tHH,y4PQrb,NaN,Ship Of Fools,French & Belgian-Style Saison,4.6,NaN,N
5138,YW1tHH,g6OISL,NaN,Skillet Donut Stout,American-Style Stout,8,60,N
5139,YW1tHH,hTzkE2,NaN,Skullsaw Porter,Brown Porter,6,40,N
5140,YW1tHH,jzKIF5,Limited,Spoon Oatmeal Pale Ale,American-Style Pale Ale,6.3,37,N
5141,YW1tHH,VLsfwD,Limited,Surf Wax IPA,American-Style India Pale Ale,6.8,80,N
5142,YW1tHH,bwiv3D,NaN,The Cosmic and Divine Imperial Stout,Specialty Stouts,NaN,NaN,N
5143,YW1tHH,HKoDoa,NaN,The Crystal Sphere,Imperial or Double India Pale Ale,8.3,NaN,N
5144,YW1tHH,1DIy6M,NaN,The Keeper's Veil,French & Belgian-Style Saison,5.3,NaN,N
5145,YW1tHH,KUPnL6,NaN,The Pain That Kills,Contemporary Gose,5,1,N
5146,YW1tHH,dX1mFn,NaN,The Rosary,Belgian-Style Dubbel,NaN,NaN,N
5147,YW1tHH,lAkghp,NaN,The Separation of Light and Darkness,French & Belgian-Style Saison,5,20,N
5148,YW1tHH,4hdK3X,NaN,The Tearing of Flesh From Bone,Imperial or Double India Pale Ale,8.2,50,N
5149,YW1tHH,wwVw92,NaN,Thresher,French & Belgian-Style Saison,4.8,NaN,N
5150,YW1tHH,nG65h1,NaN,ThumbScrews,American-Style Black Ale,9,100,N
5151,YW1tHH,OwQJ5x,NaN,Tin Cup Camp Stout,Sweet or Cream Stout,5,45,N
5152,YW1tHH,FGSxi2,NaN,Transfiguration,French & Belgian-Style Saison,7.7,NaN,N
5153,YW1tHH,9fquwr,NaN,Tuskhorn,American-Style India Pale Ale,7,0,N
5154,YW1tHH,Qhu4iq,NaN,Ulfberht Baltic Porter,Baltic-Style Porter,7.8,40,N
5155,YW1tHH,5Cea9X,NaN,Velvet Magnum,American-Style Imperial Stout,9,15,N
5156,YW1tHH,7fbU5e,Limited,Voorhamer Imperial Stout,American-Style Imperial Stout,10,91,N
5157,YW1tHH,ylnQQN,NaN,Waves Crash Upon Us - Brett Pale,American-Style Pale Ale,5.8,40,N
5158,YW1tHH,OJIXFj,NaN,Winnower,Brown Porter,6.5,NaN,N
5159,YW1tHH,uWRkjB,NaN,Winnower Chocolate Raspberry Porter,Brown Porter,7,NaN,N
5160,jcF9Q6,ljNzIS,Year Round,.58 Caliber,American-Style India Pale Ale,NaN,NaN,N
5161,jcF9Q6,O36nRt,NaN,16th Saison,French & Belgian-Style Saison,7.5,NaN,N
5162,jcF9Q6,TFaz8D,NaN,Pulp Fiction,American-Style India Pale Ale,6.7,NaN,N
5163,jcF9Q6,hLtETo,NaN,St Arnulf,Belgian-Style Dark Strong Ale,11,28,N
5164,jcF9Q6,ljNzIS,Year Round,.58 Caliber,American-Style India Pale Ale,NaN,NaN,N
5165,jcF9Q6,O36nRt,NaN,16th Saison,French & Belgian-Style Saison,7.5,NaN,N
5166,jcF9Q6,TFaz8D,NaN,Pulp Fiction,American-Style India Pale Ale,6.7,NaN,N
5167,jcF9Q6,hLtETo,NaN,St Arnulf,Belgian-Style Dark Strong Ale,11,28,N
5168,jcF9Q6,ljNzIS,Year Round,.58 Caliber,American-Style India Pale Ale,NaN,NaN,N
5169,jcF9Q6,O36nRt,NaN,16th Saison,French & Belgian-Style Saison,7.5,NaN,N
5170,jcF9Q6,TFaz8D,NaN,Pulp Fiction,American-Style India Pale Ale,6.7,NaN,N
5171,jcF9Q6,hLtETo,NaN,St Arnulf,Belgian-Style Dark Strong Ale,11,28,N
5172,Kax7jD,deOy1e,NaN,1716 Castle Stormer Scottish Ale,Scottish-Style Heavy Ale,9,22,N
5173,Kax7jD,7RkozW,NaN,Baird's Forge Imperial Red,Imperial Red Ale,10.25,87,N
5174,Kax7jD,rkSxqC,NaN,Beach Head Lime Cilantro,Golden or Blonde Ale,6,NaN,N
5175,Kax7jD,I1kzzs,NaN,Blueberry Falls,American-Style Sour Ale,6.05,18,N
5176,Kax7jD,rt3GL8,NaN,Boysenberry Falls Boysenberry Sour,American-Style Sour Ale,5.7,NaN,N
5177,Kax7jD,gtV9gP,NaN,Castle Stormer,Scotch Ale,9,22,N
5178,Kax7jD,B75gtn,NaN,Das Delikat Berliner Weisse,Berliner-Style Weisse (Wheat),3.15,10,N
5179,Kax7jD,c2DXBS,NaN,Gunpowder Creek Stout,American-Style Stout,4.8,44,N
5180,Kax7jD,UIFOwC,Year Round,Hoppalachia IPA,American-Style India Pale Ale,6.7,NaN,N
5181,Kax7jD,COHWP3,NaN,Hot Jalopy Strawberry Sour Ale,American-Style Sour Ale,5.4,19,N
5182,Kax7jD,sHqaKW,Year Round,Knotty Gurl Blonde,Golden or Blonde Ale,4,11,N
5183,Kax7jD,QKmMWd,Limited,Knotty Squirrel Imperial Blonde,Golden or Blonde Ale,9.2,NaN,N
5184,Kax7jD,YFiRLl,Limited,Leaves of Grass Series: Me Imperturbe,Wild Beer,6.5,NaN,N
5185,Kax7jD,2eVAg4,Limited,Perseus Triple IPA,Imperial or Double India Pale Ale,13.4,NaN,N
5186,Kax7jD,2KwvbG,NaN,Southern Revival,American-Style Imperial Stout,11.8,60,N
5187,Kax7jD,lOqt1c,NaN,Sweet Cherry Falls,American-Style Sour Ale,6,NaN,N
5188,Kax7jD,cSDxtv,NaN,Three Paw Chocolate Hazelnut Porter,Brown Porter,6.1,NaN,N
5189,Kax7jD,VPQrN0,NaN,Tropical Falls,American-Style Sour Ale,5.5,NaN,N
5190,Kax7jD,K4QeJF,NaN,TWisted Stem,American-Style Sour Ale,6,12,N
5191,Kax7jD,IL7Yur,NaN,Vicki the Elephant Peanut Butter Ale,American-Style Amber Lager,5.7,15,N
5192,s5lxSd,598y5y,Year Round,144 - Juicy Fruit,American-Style India Pale Ale,6.1,NaN,N
5193,s5lxSd,QRh3EO,NaN,Arkenstone,American-Style Märzen / Oktoberfest,5.8,NaN,N
5194,s5lxSd,XkSvii,Limited,Barrel Aged Mass Extinction,Foreign (Export)-Style Stout,12,NaN,N
5195,s5lxSd,0VuyXa,NaN,Chocolate Chip Pumpkin Cookie,Specialty Beer,5.9,NaN,N
5196,s5lxSd,qVhLn6,Year Round,Dark Matter,Oatmeal Stout,5.4,NaN,N
5197,s5lxSd,opd3Y0,Limited,Grand Cru 100,Belgian-Style Quadrupel,10.8,NaN,N
5198,s5lxSd,Y5SX3e,NaN,Leafer,American-Style India Pale Ale,6.3,NaN,N
5199,s5lxSd,SpQ9wX,Year Round,Luminosity,Belgian-Style Tripel,10,NaN,N
5200,s5lxSd,2lPrNp,NaN,Magic Hour,Contemporary Gose,4.2,NaN,N
5201,s5lxSd,cpdmh1,NaN,Oak Aged Schism,Other Belgian-Style Ales,9,NaN,N
5202,s5lxSd,F2B5EQ,NaN,Old Gaffer,Old Ale,8.3,NaN,N
5203,s5lxSd,5zLVgj,NaN,Olivia,French & Belgian-Style Saison,4.8,NaN,N
5204,s5lxSd,HOrTgh,NaN,Ridge Rider,Imperial or Double India Pale Ale,8.6,NaN,N
5205,s5lxSd,RqWtPm,Limited,Rosemary's Baby,American-Style India Pale Ale,6.3,NaN,N
5206,s5lxSd,KLpUqA,NaN,Simple Machine,Vienna-Style Lager,5,NaN,N
5207,s5lxSd,bsFjUE,Year Round,Uproot ESB,Extra Special Bitter,5.3,NaN,N
5208,s5lxSd,EByXdf,Year Round,White Noise,Belgian-Style White (or Wit) / Belgian-Style Wheat,5.5,NaN,N
5209,EHyEDE,KuByWW,NaN,A Timely Engagement,American-Style Stout,4.5,NaN,N
5210,EHyEDE,aQZk9o,Limited,Abbie Was Stout,Foreign (Export)-Style Stout,11.5,NaN,N
5211,EHyEDE,jaUOsT,NaN,Andy's Honey Pale Ale,American-Style Pale Ale,5.7,48,N
5212,EHyEDE,aPImMt,NaN,Awesome Possum,American-Style India Pale Ale,6.3,NaN,N
5213,EHyEDE,7Glaj2,NaN,Chasm Lake Barrel Aged Russian Imperial Stout,Wood- and Barrel-Aged Strong Beer,10,71,N
5214,EHyEDE,1g9Xxr,Year Round,Colorado Fall Golden Coffee Stout,Coffee-Flavored Beer,8.5,25,N
5215,EHyEDE,VDVLHi,NaN,Cream of the Crop,American-Style Cream Ale or Lager,5,17,N
5216,EHyEDE,YbfcC7,NaN,Don't Get Me Started,American-Style Pale Ale,5,NaN,N
5217,EHyEDE,8oBjPM,NaN,I Knead You,Session India Pale Ale,4.6,NaN,N
5218,EHyEDE,xFKrFT,NaN,Jeff's Breaktime,Brown Porter,6.2,20,N
5219,EHyEDE,09DC2F,NaN,"La Leche Papi, La Leche!",American-Style Pale Ale,5.2,31,N
5220,EHyEDE,dzsM7I,Year Round,Ma Belle Maison Saison,French & Belgian-Style Saison,5.7,23,N
5221,EHyEDE,mCwbRi,NaN,Mind The Bizz,Session India Pale Ale,3.4,NaN,N
5222,EHyEDE,GJbAGj,NaN,Piney Ridge Dunkel,South German-Style Dunkel Weizen / Dunkel Weissbier,5,18,N
5223,2U69bM,mXwCme,NaN,Rice Rice Baby,Sweet or Cream Stout,5.3,33,N
5224,EHyEDE,SMyE5I,NaN,She May,Belgian-Style Pale Strong Ale,10,NaN,N
5225,EHyEDE,pB6Rde,Seasonal,Snowguard Dubbel,Belgian-Style Dubbel,7.5,16,N
5226,EHyEDE,sdJyQA,NaN,Sonnebahn Berliner Weisse,Berliner-Style Weisse (Wheat),5,4,N
5227,EHyEDE,CrNdUD,Seasonal,St. Nigels' Rum Quad,Belgian-Style Quadrupel,9.3,29,N
5228,EHyEDE,yDw1BL,NaN,White Aspen Wit,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.9,16,N
5229,4w2uep,FCN8Sh,Year Round,Charlemagne,Common Cider,6,NaN,N
5230,4w2uep,rW5wc8,Year Round,Nuncio,Fruit Cider,6.2,NaN,N
5231,4w2uep,cseKJG,Year Round,Pomona,Common Cider,6.2,NaN,N
5232,4w2uep,TpoklZ,Year Round,The Puritan,Fruit Cider,6.4,NaN,N
5233,xrLwng,9SH4l0,NaN,Bramblin' Blackberry,Fruit Cider,7.5,NaN,N
5234,xrLwng,ijHiP4,NaN,Chai-Jacked,Fruit Cider,6.25,NaN,N
5235,xrLwng,amDWif,NaN,Cherry Bobbin' Trolls,Fruit Cider,6.9,NaN,N
5236,xrLwng,yQLK1L,NaN,Fuzzy Pomme,Other Specialty Cider or Perry,NaN,NaN,N
5237,xrLwng,LtFdWU,NaN,Holla Piña,Common Cider,6.5,NaN,N
5238,xrLwng,P8pbvx,NaN,Jinja Blue,Fruit Cider,6.5,NaN,N
5239,xrLwng,MXaW5n,NaN,Nor' Easter,English Cider,6.9,NaN,N
5240,xrLwng,sjmA3p,NaN,Queen City Common,Common Cider,6.9,NaN,N
5241,xrLwng,444Kpp,NaN,South End Sweet,New England Cider,6.5,NaN,N
